fips_code,county,state,sum,run_start_time
51740,Portsmouth,Virginia,7407,2020-08-05 15:00:00
51800,Suffolk,Virginia,7933,2020-08-05 15:00:00
51810,Virginia Beach,Virginia,19172,2020-08-05 15:00:00
51550,Chesapeake,Virginia,8615,2020-08-05 15:15:00
51650,Hampton,Virginia,10143,2020-08-05 15:15:00
51700,Newport News,Virginia,16078,2020-08-05 15:15:00
51710,Norfolk,Virginia,3713,2020-08-05 15:15:00
51735,Poquoson,Virginia,353,2020-08-05 15:15:00
51740,Portsmouth,Virginia,7394,2020-08-05 15:15:00
51800,Suffolk,Virginia,8003,2020-08-05 15:15:00
51810,Virginia Beach,Virginia,19162,2020-08-05 15:15:00
51550,Chesapeake,Virginia,8513,2020-08-05 15:30:00
51650,Hampton,Virginia,10052,2020-08-05 15:30:00
51700,Newport News,Virginia,14982,2020-08-05 15:30:00
51710,Norfolk,Virginia,2309,2020-08-05 15:30:00
51735,Poquoson,Virginia,353,2020-08-05 15:30:00
51740,Portsmouth,Virginia,7390,2020-08-05 15:30:00
51800,Suffolk,Virginia,7852,2020-08-05 15:30:00
51810,Virginia Beach,Virginia,19044,2020-08-05 15:30:00
51550,Chesapeake,Virginia,8176,2020-08-05 15:45:00
51650,Hampton,Virginia,9714,2020-08-05 15:45:00
51700,Newport News,Virginia,13102,2020-08-05 15:45:00
51710,Norfolk,Virginia,2322,2020-08-05 15:45:00
51735,Poquoson,Virginia,353,2020-08-05 15:45:00
51740,Portsmouth,Virginia,7379,2020-08-05 15:45:00
51800,Suffolk,Virginia,7856,2020-08-05 15:45:00
51810,Virginia Beach,Virginia,17467,2020-08-05 15:45:00
51550,Chesapeake,Virginia,7900,2020-08-05 16:00:00
51650,Hampton,Virginia,9022,2020-08-05 16:00:00
51700,Newport News,Virginia,12862,2020-08-05 16:00:00
51710,Norfolk,Virginia,2351,2020-08-05 16:00:00
51735,Poquoson,Virginia,353,2020-08-05 16:00:00
51740,Portsmouth,Virginia,7094,2020-08-05 16:00:00
51800,Suffolk,Virginia,6950,2020-08-05 16:00:00
51810,Virginia Beach,Virginia,16043,2020-08-05 16:00:00
51550,Chesapeake,Virginia,7332,2020-08-05 16:15:00
51650,Hampton,Virginia,9386,2020-08-05 16:15:00
51700,Newport News,Virginia,10992,2020-08-05 16:15:00
51710,Norfolk,Virginia,2306,2020-08-05 16:15:00
51735,Poquoson,Virginia,353,2020-08-05 16:15:00
51740,Portsmouth,Virginia,7137,2020-08-05 16:15:00
51800,Suffolk,Virginia,6964,2020-08-05 16:15:00
51810,Virginia Beach,Virginia,12913,2020-08-05 16:15:00
51550,Chesapeake,Virginia,6467,2020-08-05 16:30:00
51650,Hampton,Virginia,8738,2020-08-05 16:30:00
51700,Newport News,Virginia,10935,2020-08-05 16:30:00
51710,Norfolk,Virginia,2256,2020-08-05 16:30:00
51735,Poquoson,Virginia,353,2020-08-05 16:30:00
51740,Portsmouth,Virginia,6921,2020-08-05 16:30:00
51800,Suffolk,Virginia,7811,2020-08-05 16:30:00
51810,Virginia Beach,Virginia,12713,2020-08-05 16:30:00
51550,Chesapeake,Virginia,6374,2020-08-05 16:45:00
51650,Hampton,Virginia,9111,2020-08-05 16:45:00
51700,Newport News,Virginia,10469,2020-08-05 16:45:00
51710,Norfolk,Virginia,2224,2020-08-05 16:45:00
51735,Poquoson,Virginia,353,2020-08-05 16:45:00
51740,Portsmouth,Virginia,6863,2020-08-05 16:45:00
51800,Suffolk,Virginia,7813,2020-08-05 16:45:00
51810,Virginia Beach,Virginia,12668,2020-08-05 16:45:00
51550,Chesapeake,Virginia,6145,2020-08-05 17:00:00
51650,Hampton,Virginia,9136,2020-08-05 17:00:00
51700,Newport News,Virginia,10670,2020-08-05 17:00:00
51710,Norfolk,Virginia,2583,2020-08-05 17:00:00
51735,Poquoson,Virginia,353,2020-08-05 17:00:00
51740,Portsmouth,Virginia,6842,2020-08-05 17:00:00
51800,Suffolk,Virginia,7799,2020-08-05 17:00:00
51810,Virginia Beach,Virginia,12105,2020-08-05 17:00:00
51550,Chesapeake,Virginia,6071,2020-08-05 17:15:00
51650,Hampton,Virginia,8994,2020-08-05 17:15:00
51700,Newport News,Virginia,10677,2020-08-05 17:15:00
51710,Norfolk,Virginia,1997,2020-08-05 17:15:00
51735,Poquoson,Virginia,353,2020-08-05 17:15:00
51740,Portsmouth,Virginia,6819,2020-08-05 17:15:00
51800,Suffolk,Virginia,7005,2020-08-05 17:15:00
51810,Virginia Beach,Virginia,11268,2020-08-05 17:15:00
51550,Chesapeake,Virginia,5124,2020-08-05 17:30:00
51650,Hampton,Virginia,8987,2020-08-05 17:30:00
51700,Newport News,Virginia,10742,2020-08-05 17:30:00
51710,Norfolk,Virginia,1810,2020-08-05 17:30:00
51735,Poquoson,Virginia,353,2020-08-05 17:30:00
51740,Portsmouth,Virginia,6674,2020-08-05 17:30:00
51800,Suffolk,Virginia,6734,2020-08-05 17:30:00
51810,Virginia Beach,Virginia,11152,2020-08-05 17:30:00
51550,Chesapeake,Virginia,5659,2020-08-05 17:45:00
51650,Hampton,Virginia,9680,2020-08-05 17:45:00
51700,Newport News,Virginia,11239,2020-08-05 17:45:00
51710,Norfolk,Virginia,1724,2020-08-05 17:45:00
51735,Poquoson,Virginia,344,2020-08-05 17:45:00
51740,Portsmouth,Virginia,6643,2020-08-05 17:45:00
51800,Suffolk,Virginia,6552,2020-08-05 17:45:00
51810,Virginia Beach,Virginia,10746,2020-08-05 17:45:00
51550,Chesapeake,Virginia,5548,2020-08-05 18:00:00
51650,Hampton,Virginia,9212,2020-08-05 18:00:00
51700,Newport News,Virginia,11071,2020-08-05 18:00:00
51710,Norfolk,Virginia,1670,2020-08-05 18:00:00
51735,Poquoson,Virginia,341,2020-08-05 18:00:00
51740,Portsmouth,Virginia,6641,2020-08-05 18:00:00
51800,Suffolk,Virginia,6452,2020-08-05 18:00:00
51810,Virginia Beach,Virginia,9445,2020-08-05 18:00:00
51550,Chesapeake,Virginia,5450,2020-08-05 18:15:00
51650,Hampton,Virginia,9060,2020-08-05 18:15:00
51700,Newport News,Virginia,10409,2020-08-05 18:15:00
51710,Norfolk,Virginia,2016,2020-08-05 18:15:00
51735,Poquoson,Virginia,341,2020-08-05 18:15:00
51740,Portsmouth,Virginia,6662,2020-08-05 18:15:00
51800,Suffolk,Virginia,3775,2020-08-05 18:15:00
51810,Virginia Beach,Virginia,9740,2020-08-05 18:15:00
51550,Chesapeake,Virginia,5313,2020-08-05 18:30:00
51650,Hampton,Virginia,8416,2020-08-05 18:30:00
51700,Newport News,Virginia,10274,2020-08-05 18:30:00
51710,Norfolk,Virginia,1720,2020-08-05 18:30:00
51735,Poquoson,Virginia,341,2020-08-05 18:30:00
51740,Portsmouth,Virginia,6661,2020-08-05 18:30:00
51800,Suffolk,Virginia,3886,2020-08-05 18:30:00
51810,Virginia Beach,Virginia,9012,2020-08-05 18:30:00
51550,Chesapeake,Virginia,4774,2020-08-05 18:45:00
51650,Hampton,Virginia,8393,2020-08-05 18:45:00
51700,Newport News,Virginia,10187,2020-08-05 18:45:00
51710,Norfolk,Virginia,1626,2020-08-05 18:45:00
51735,Poquoson,Virginia,333,2020-08-05 18:45:00
51740,Portsmouth,Virginia,6484,2020-08-05 18:45:00
51800,Suffolk,Virginia,3905,2020-08-05 18:45:00
51810,Virginia Beach,Virginia,8326,2020-08-05 18:45:00
51550,Chesapeake,Virginia,4705,2020-08-05 19:00:00
51650,Hampton,Virginia,7855,2020-08-05 19:00:00
51700,Newport News,Virginia,9695,2020-08-05 19:00:00
51710,Norfolk,Virginia,1640,2020-08-05 19:00:00
51735,Poquoson,Virginia,333,2020-08-05 19:00:00
51740,Portsmouth,Virginia,6426,2020-08-05 19:00:00
51800,Suffolk,Virginia,3894,2020-08-05 19:00:00
51810,Virginia Beach,Virginia,8138,2020-08-05 19:00:00
51550,Chesapeake,Virginia,5772,2020-08-05 19:15:00
51650,Hampton,Virginia,7755,2020-08-05 19:15:00
51700,Newport News,Virginia,9672,2020-08-05 19:15:00
51710,Norfolk,Virginia,1577,2020-08-05 19:15:00
51735,Poquoson,Virginia,333,2020-08-05 19:15:00
51740,Portsmouth,Virginia,6581,2020-08-05 19:15:00
51800,Suffolk,Virginia,2803,2020-08-05 19:15:00
51810,Virginia Beach,Virginia,8960,2020-08-05 19:15:00
51550,Chesapeake,Virginia,5418,2020-08-05 19:30:00
51650,Hampton,Virginia,7733,2020-08-05 19:30:00
51700,Newport News,Virginia,9528,2020-08-05 19:30:00
51710,Norfolk,Virginia,1568,2020-08-05 19:30:00
51735,Poquoson,Virginia,249,2020-08-05 19:30:00
51740,Portsmouth,Virginia,6656,2020-08-05 19:30:00
51800,Suffolk,Virginia,3396,2020-08-05 19:30:00
51810,Virginia Beach,Virginia,8898,2020-08-05 19:30:00
51550,Chesapeake,Virginia,4128,2020-08-05 19:45:00
51650,Hampton,Virginia,6073,2020-08-05 19:45:00
51700,Newport News,Virginia,9513,2020-08-05 19:45:00
51710,Norfolk,Virginia,1477,2020-08-05 19:45:00
51735,Poquoson,Virginia,333,2020-08-05 19:45:00
51740,Portsmouth,Virginia,6573,2020-08-05 19:45:00
51800,Suffolk,Virginia,2801,2020-08-05 19:45:00
51810,Virginia Beach,Virginia,7928,2020-08-05 19:45:00
51550,Chesapeake,Virginia,4032,2020-08-05 20:00:00
51650,Hampton,Virginia,7741,2020-08-05 20:00:00
51700,Newport News,Virginia,9366,2020-08-05 20:00:00
51710,Norfolk,Virginia,1451,2020-08-05 20:00:00
51735,Poquoson,Virginia,307,2020-08-05 20:00:00
51740,Portsmouth,Virginia,6556,2020-08-05 20:00:00
51800,Suffolk,Virginia,2791,2020-08-05 20:00:00
51810,Virginia Beach,Virginia,7251,2020-08-05 20:00:00
51550,Chesapeake,Virginia,3953,2020-08-05 20:15:00
51650,Hampton,Virginia,5645,2020-08-05 20:15:00
51700,Newport News,Virginia,9534,2020-08-05 20:15:00
51710,Norfolk,Virginia,1438,2020-08-05 20:15:00
51735,Poquoson,Virginia,280,2020-08-05 20:15:00
51740,Portsmouth,Virginia,6563,2020-08-05 20:15:00
51800,Suffolk,Virginia,2668,2020-08-05 20:15:00
51810,Virginia Beach,Virginia,6160,2020-08-05 20:15:00
51550,Chesapeake,Virginia,3939,2020-08-05 20:30:00
51650,Hampton,Virginia,5732,2020-08-05 20:30:00
51700,Newport News,Virginia,8903,2020-08-05 20:30:00
51710,Norfolk,Virginia,1487,2020-08-05 20:30:00
51735,Poquoson,Virginia,196,2020-08-05 20:30:00
51740,Portsmouth,Virginia,6523,2020-08-05 20:30:00
51800,Suffolk,Virginia,2659,2020-08-05 20:30:00
51810,Virginia Beach,Virginia,5861,2020-08-05 20:30:00
51550,Chesapeake,Virginia,3932,2020-08-05 20:45:00
51650,Hampton,Virginia,6080,2020-08-05 20:45:00
51700,Newport News,Virginia,9135,2020-08-05 20:45:00
51710,Norfolk,Virginia,1257,2020-08-05 20:45:00
51735,Poquoson,Virginia,198,2020-08-05 20:45:00
51740,Portsmouth,Virginia,6183,2020-08-05 20:45:00
51800,Suffolk,Virginia,2603,2020-08-05 20:45:00
51810,Virginia Beach,Virginia,5971,2020-08-05 20:45:00
51550,Chesapeake,Virginia,3761,2020-08-05 21:00:00
51650,Hampton,Virginia,5541,2020-08-05 21:00:00
51700,Newport News,Virginia,8796,2020-08-05 21:00:00
51710,Norfolk,Virginia,1133,2020-08-05 21:00:00
51735,Poquoson,Virginia,198,2020-08-05 21:00:00
51740,Portsmouth,Virginia,6159,2020-08-05 21:00:00
51800,Suffolk,Virginia,2589,2020-08-05 21:00:00
51810,Virginia Beach,Virginia,5688,2020-08-05 21:00:00
51550,Chesapeake,Virginia,4144,2020-08-05 21:15:00
51650,Hampton,Virginia,5628,2020-08-05 21:15:00
51700,Newport News,Virginia,8788,2020-08-05 21:15:00
51710,Norfolk,Virginia,1567,2020-08-05 21:15:00
51735,Poquoson,Virginia,189,2020-08-05 21:15:00
51740,Portsmouth,Virginia,6169,2020-08-05 21:15:00
51800,Suffolk,Virginia,2611,2020-08-05 21:15:00
51810,Virginia Beach,Virginia,5452,2020-08-05 21:15:00
51550,Chesapeake,Virginia,4099,2020-08-05 21:30:00
51650,Hampton,Virginia,5289,2020-08-05 21:30:00
51700,Newport News,Virginia,8886,2020-08-05 21:30:00
51710,Norfolk,Virginia,733,2020-08-05 21:30:00
51735,Poquoson,Virginia,190,2020-08-05 21:30:00
51740,Portsmouth,Virginia,6103,2020-08-05 21:30:00
51800,Suffolk,Virginia,2629,2020-08-05 21:30:00
51810,Virginia Beach,Virginia,5565,2020-08-05 21:30:00
51550,Chesapeake,Virginia,4207,2020-08-05 21:45:00
51650,Hampton,Virginia,5256,2020-08-05 21:45:00
51700,Newport News,Virginia,8863,2020-08-05 21:45:00
51710,Norfolk,Virginia,600,2020-08-05 21:45:00
51735,Poquoson,Virginia,64,2020-08-05 21:45:00
51740,Portsmouth,Virginia,6100,2020-08-05 21:45:00
51800,Suffolk,Virginia,2603,2020-08-05 21:45:00
51810,Virginia Beach,Virginia,5035,2020-08-05 21:45:00
51550,Chesapeake,Virginia,5101,2020-08-05 22:00:00
51650,Hampton,Virginia,5258,2020-08-05 22:00:00
51700,Newport News,Virginia,8205,2020-08-05 22:00:00
51710,Norfolk,Virginia,591,2020-08-05 22:00:00
51735,Poquoson,Virginia,64,2020-08-05 22:00:00
51740,Portsmouth,Virginia,5958,2020-08-05 22:00:00
51800,Suffolk,Virginia,2591,2020-08-05 22:00:00
51810,Virginia Beach,Virginia,5093,2020-08-05 22:00:00
51550,Chesapeake,Virginia,5048,2020-08-05 22:15:00
51650,Hampton,Virginia,5259,2020-08-05 22:15:00
51700,Newport News,Virginia,8259,2020-08-05 22:15:00
51710,Norfolk,Virginia,601,2020-08-05 22:15:00
51735,Poquoson,Virginia,64,2020-08-05 22:15:00
51740,Portsmouth,Virginia,5953,2020-08-05 22:15:00
51800,Suffolk,Virginia,2564,2020-08-05 22:15:00
51810,Virginia Beach,Virginia,4201,2020-08-05 22:15:00
51550,Chesapeake,Virginia,4056,2020-08-05 22:30:00
51650,Hampton,Virginia,4956,2020-08-05 22:30:00
51700,Newport News,Virginia,8151,2020-08-05 22:30:00
51710,Norfolk,Virginia,582,2020-08-05 22:30:00
51735,Poquoson,Virginia,64,2020-08-05 22:30:00
51740,Portsmouth,Virginia,5205,2020-08-05 22:30:00
51800,Suffolk,Virginia,2379,2020-08-05 22:30:00
51810,Virginia Beach,Virginia,4430,2020-08-05 22:30:00
51550,Chesapeake,Virginia,3511,2020-08-05 22:45:00
51650,Hampton,Virginia,5979,2020-08-05 22:45:00
51700,Newport News,Virginia,8294,2020-08-05 22:45:00
51710,Norfolk,Virginia,559,2020-08-05 22:45:00
51735,Poquoson,Virginia,65,2020-08-05 22:45:00
51740,Portsmouth,Virginia,5372,2020-08-05 22:45:00
51800,Suffolk,Virginia,2359,2020-08-05 22:45:00
51810,Virginia Beach,Virginia,4702,2020-08-05 22:45:00
51550,Chesapeake,Virginia,3471,2020-08-05 23:00:00
51650,Hampton,Virginia,5859,2020-08-05 23:00:00
51700,Newport News,Virginia,7288,2020-08-05 23:00:00
51710,Norfolk,Virginia,512,2020-08-05 23:00:00
51735,Poquoson,Virginia,64,2020-08-05 23:00:00
51740,Portsmouth,Virginia,4751,2020-08-05 23:00:00
51800,Suffolk,Virginia,2381,2020-08-05 23:00:00
51810,Virginia Beach,Virginia,4681,2020-08-05 23:00:00
51550,Chesapeake,Virginia,3387,2020-08-05 23:15:00
51650,Hampton,Virginia,4965,2020-08-05 23:15:00
51700,Newport News,Virginia,7033,2020-08-05 23:15:00
51710,Norfolk,Virginia,512,2020-08-05 23:15:00
51735,Poquoson,Virginia,64,2020-08-05 23:15:00
51740,Portsmouth,Virginia,4574,2020-08-05 23:15:00
51800,Suffolk,Virginia,2333,2020-08-05 23:15:00
51810,Virginia Beach,Virginia,4231,2020-08-05 23:15:00
51550,Chesapeake,Virginia,2582,2020-08-05 23:30:00
51650,Hampton,Virginia,4936,2020-08-05 23:30:00
51700,Newport News,Virginia,6986,2020-08-05 23:30:00
51710,Norfolk,Virginia,485,2020-08-05 23:30:00
51735,Poquoson,Virginia,64,2020-08-05 23:30:00
51740,Portsmouth,Virginia,3676,2020-08-05 23:30:00
51800,Suffolk,Virginia,2309,2020-08-05 23:30:00
51810,Virginia Beach,Virginia,4132,2020-08-05 23:30:00
51550,Chesapeake,Virginia,3005,2020-08-05 23:45:00
51650,Hampton,Virginia,4858,2020-08-05 23:45:00
51700,Newport News,Virginia,6823,2020-08-05 23:45:00
51710,Norfolk,Virginia,480,2020-08-05 23:45:00
51735,Poquoson,Virginia,64,2020-08-05 23:45:00
51740,Portsmouth,Virginia,3893,2020-08-05 23:45:00
51800,Suffolk,Virginia,2387,2020-08-05 23:45:00
51810,Virginia Beach,Virginia,3802,2020-08-05 23:45:00
